2019-08-24,Hawaii,45,Arizona,38
2019-08-24,Florida,24,Miami FL,20
2019-08-29,UAB,24,Alabama St,19
2019-08-29,C Michigan,38,Albany NY,21
2019-08-29,Arizona St,30,Kent,7
2019-08-29,Bowling Green,46,Morgan St,3
2019-08-29,Cent Arkansas,35,WKU,28
2019-08-29,Charlotte,49,Gardner Webb,28
2019-08-29,Cincinnati,24,UCLA,14
2019-08-29,Connecticut,24,Wagner,21
2019-08-29,Tulane,42,Florida Intl,14
2019-08-29,Minnesota,28,S Dakota St,21
2019-08-29,San Jose St,35,N Colorado,18
2019-08-29,Texas A&M,41,Texas St,7
2019-08-29,Buffalo,38,Robert Morris,10
2019-08-29,Clemson,52,Georgia Tech,14
2019-08-29,UCF,62,Florida A&M,0
2019-08-29,Utah,30,BYU,12
2019-08-30,Army,14,Rice,7
2019-08-30,Colorado,52,Colorado St,31
2019-08-30,Rutgers,48,Massachusetts,21
2019-08-30,Michigan St,28,Tulsa,7
2019-08-30,Nevada,34,Purdue,31
2019-08-30,Oklahoma St,52,Oregon St,36
2019-08-30,Wisconsin,49,South Florida,0
2019-08-30,Wake Forest,38,Utah St,35
2019-08-31,North Texas,51,Abilene Chr,31
2019-08-31,Air Force,48,Colgate,7
2019-08-31,Illinois,42,Akron,3
2019-08-31,Alabama,42,Duke,3
2019-08-31,Southern Miss,38,Alcorn St,10
2019-08-31,Appalachian St,42,ETSU,7
2019-08-31,SMU,37,Arkansas St,30
2019-08-31,TCU,39,Ark Pine Bluff,7
2019-08-31,Auburn,27,Oregon,21
2019-08-31,Indiana,34,Ball St,24
2019-08-31,Baylor,56,SF Austin,17
2019-08-31,Boston College,35,Virginia Tech,28
2019-08-31,Temple,56,Bucknell,12
2019-08-31,California,27,UC Davis,13
2019-08-31,Troy,43,Campbell,14
2019-08-31,E Michigan,30,Coastal Car,23
2019-08-31,Washington,47,E Washington,14
2019-08-31,USC,31,Fresno St,23
2019-08-31,LSU,55,Ga Southern,3
2019-08-31,Georgia,30,Vanderbilt,6
2019-08-31,Georgia St,38,Tennessee,30
2019-08-31,ULM,31,Grambling,9
2019-08-31,Navy,45,Holy Cross,7
2019-08-31,UTEP,36,Houston Bap,34
2019-08-31,Penn St,79,Idaho,7
2019-08-31,N Illinois,24,Illinois St,10
2019-08-31,UT San Antonio,35,Incarnate Word,7
2019-08-31,Kansas,24,Indiana St,17
2019-08-31,Iowa,38,Miami OH,14
2019-08-31,West Virginia,20,James Madison,13
2019-08-31,Kansas St,49,Nicholls St,14
2019-08-31,Kentucky,38,Toledo,24
2019-08-31,Mississippi St,38,Louisiana,28
2019-08-31,Texas,45,Louisiana Tech,14
2019-08-31,Marshall,56,VMI,17
2019-08-31,Memphis,15,Mississippi,10
2019-08-31,Michigan,40,MTSU,21
2019-08-31,Wyoming,37,Missouri,31
2019-08-31,W Michigan,48,Monmouth NJ,13
2019-08-31,Texas Tech,45,Montana St,10
2019-08-31,Nebraska,35,South Alabama,21
2019-08-31,New Mexico,39,Sam Houston St,31
2019-08-31,Washington St,58,New Mexico St,7
2019-08-31,Old Dominion,24,Norfolk St,21
2019-08-31,North Carolina,24,South Carolina,20
2019-08-31,Stanford,17,Northwestern,7
2019-08-31,Ohio,41,Rhode Island,20
2019-08-31,Virginia,30,Pittsburgh,14
2019-08-31,San Diego St,6,Weber St,0
2019-08-31,UNLV,56,Southern Utah,23
2019-08-31,Boise St,36,Florida St,31
2019-08-31,Syracuse,24,Liberty,0
2019-08-31,Maryland,79,Howard,0
2019-08-31,NC State,34,East Carolina,6
2019-08-31,Ohio St,45,FL Atlantic,21
2019-08-31,Arkansas,20,Portland St,13
2019-08-31,Iowa St,29,Northern Iowa,26
2019-09-01,Oklahoma,49,Houston,31
2019-09-02,Notre Dame,35,Louisville,17
2019-09-06,Arizona St,19,CS Sacramento,7
2019-09-06,Virginia,52,William & Mary,17
2019-09-06,Boise St,14,Marshall,7
2019-09-06,Wake Forest,41,Rice,21
2019-09-07,UAB,31,Akron,20
2019-09-07,Alabama,62,New Mexico St,10
2019-09-07,Appalachian St,56,Charlotte,41
2019-09-07,Arizona,65,Northern Arizona,41
2019-09-07,Arkansas St,43,UNLV,17
2019-09-07,Michigan,24,Army,21
2019-09-07,Auburn,24,Tulane,6
2019-09-07,Baylor,63,UT San Antonio,14
2019-09-07,Boston College,45,Richmond,13
2019-09-07,Kansas St,52,Bowling Green,0
2019-09-07,Penn St,45,Buffalo,13
2019-09-07,California,20,Washington,19
2019-09-07,South Carolina,72,Charleston So,10
2019-09-07,Wisconsin,61,C Michigan,0
2019-09-07,Coastal Car,12,Kansas,7
2019-09-07,Colorado,34,Nebraska,31
2019-09-07,Colorado St,38,W Illinois,13
