Alabama,31.2
Clemson,27.6
Michigan,27
OSU,26.2
Washington,25.2
LSU,22.9
Oklahoma,22.5
FSU,22.2
Louisville,21.6
USC,20.1
Auburn,19.3
Wisconsin,17.8
Penn State,17.6
Miami,17.2
Oklahoma State,17.1
Texas A&M,15.5
Tennessee,15.5
Stanford,14.3
Colorado,14.2
Washington St,14.1
UNC,14
Florida,13.8
VT,13.7
West Virginia,13.5
Pitt,12.7
W Michigan,12.7
Kansas State,12.1
W Kentucky,11.4
Ole Miss,11.1
Iowa,10.7
BYU,9.8
Notre Dame,9.7
Utah,9.7
TCU,9.6
Boise State,9.5
USF,9.3
NC State,8.9
Houston,8.9
Baylor,8.9
Temple,8.6
Georgia,8.1
Northwestern,8
UCLA,7.9
Texas,7.8
San Diego State,7.5
Georgia Tech,7.4
Minnesota,7.2
Nebraska,7
Tulsa,7
Arkansas,6.3
Miss St,6.2
Memphis,5.9
Texas Tech,4.7
Appalachian St,4.6
Vanderbilt,4.5
Toledo,4.5
Navy,4.4
Cal,4.4
LA Tech,4
Michigan State,3.9
Oregon,3.6
Kentucky,2.3
Wake Forest,2.2
Missouri,2.1
Duke,1.6
Iowa State,1.1
Indiana,0.9
Air Force,0.9
Troy,0.4
Arizona State,0.4
Oregon State,0
South Carolina,-0.3
UCF,-0.3
Colorado State,-0.8
Boston College,-1.1
Wyoming,-1.9
Army,-2
Maryland,-2.3
Arizona,-2.5
Arkansas State,-2.6
Syracuse,-2.7
N Illinois,-3.4
New Mexico,-3.4
UVA,-4.2
Old Dominion,-4.6
Mid Tennessee,-5
Ohio,-5.3
Utah State,-5.3
Southern Miss,-5.5
Cincinnati,-5.5
Cent Michigan,-5.7
SMU,-6
Ga Southern,-6
Illinois,-6
Tulane,-7.4
Idaho,-7.7
Miami (OH),-8.2
ECU,-8.6
Purdue,-8.8
Nevada,-8.9
UTSA,-9.5
San Jose State,-9.8
Ball State,-9.8
Kansas,-9.8
E Michigan,-9.9
Louisiana,-10.5
UNLV,-11.1
Akron,-11.9
Kent State,-11.9
Georgia State,-12.1
Hawai'i,-12.1
UConn,-12.2
Rutgers,-12.2
South Alabama,-12.5
Marshall,-12.8
Bowling Green,-14.7
North Texas,-14.8
UMass,-15.5
FAU,-16.1
Fresno State,-16.1
Rice,-16.1
FIU,-16.6
New Mexico St,-17.6
UTEP,-17.6
Charlotte,-17.9
UL Monroe,-18.8
Buffalo,-19.7
Texas State,-26.1
