Alabama,31.7
Clemson,30.7
Georgia,25.7
Michigan,24.5
Oklahoma,23.2
Ohio State,20
Penn State,18.6
Notre Dame,17.7
Washington,17
Miss St,16.5
West Virginia,15.7
LSU,15.3
Iowa,15.1
Utah,14.5
Missouri,14.2
Texas A&M,14.1
Mich. St.,13.9
Fresno State,13.4
Auburn,13.2
Florida,13.1
Texas Tech,13
Stanford,12.6
Purdue,12.4
Texas,12.4
Washington St,12
Wisconsin,12
Miami,11.8
Utah State,11.1
Iowa State,10.7
Boston College,10.6
Kentucky,10.5
UCF,10.2
S Carolina,9.9
NC State,9.7
Duke,9.4
Georgia Tech,9.2
Boise State,8.8
Arizona State,8.8
Oklahoma State,8.8
Syracuse,8.2
Oregon,8.2
USC,7.6
Northwestern,7.5
TCU,7.1
Cincinnati,6
VT,5.7
Ole Miss,5.3
Maryland,4.8
Appalachian St,4.5
UVA,4.1
Arizona,3.9
Cal,3.8
Houston,3.7
Memphis,3.5
Army,3
Colorado,2.7
Nebraska,2.4
Tennessee,2.3
North Texas,2.3
Vanderbilt,2.1
FSU,2
Pitt,1.7
Baylor,1.6
UAB,1.3
Kansas State,0.8
Ohio,0.8
Indiana,0.7
UCLA,-0.1
Temple,-0.1
Toledo,-0.2
BYU,-0.6
Minnesota,-0.7
Wake Forest,-1.3
Buffalo,-1.7
San Diego State,-1.9
Tulane,-2.2
N Illinois,-2.7
Air Force,-2.8
UNC,-3
Arkansas,-3.2
Marshall,-3.4
Ga Southern,-3.5
Troy,-3.7
E Michigan,-3.7
LA Tech,-4.3
USF,-4.6
Mid Tennessee,-4.6
Kansas,-4.8
Nevada,-5.2
FAU,-5.2
Miami (OH),-5.8
Illinois,-6.1
SMU,-6.6
Arkansas State,-6.8
W Michigan,-6.9
Wyoming,-7.2
FIU,-7.9
Louisville,-8.7
Tulsa,-8.8
Southern Miss,-10.6
Akron,-11.1
Oregon St,-11.4
Louisiana,-11.8
Navy,-11.8
Rutgers,-12
New Mexico,-12.1
C. Carolina,-12.2
UMass,-13.1
Liberty,-13.5
Cent Michigan,-13.6
UL Monroe,-13.7
Colorado State,-14.5
Hawai'i,-14.9
Ball State,-15.5
Charlotte,-15.8
UNLV,-16.2
Georgia State,-17.1
ECU,-17.1
San Jose State,-17.4
Kent State,-18.1
Old Dominion,-18.2
W Kentucky,-18.6
UTSA,-20.2
Texas State,-20.8
Bowling Green,-20.8
New Mexico St,-20.9
South Alabama,-20.9
UConn,-22.8
UTEP,-23.2
Rice,-26.2
